author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,CARDIFFNLP_ROBERTA_PREDS,hateXplain_PREDS,COVID_HATE_BERT_PREDS,date,COVID_HATE_BERT_PREDS_bin,hateXplain_PREDS_bin,voting_results
1156453136254607360,2021-07-09 06:57:26+00:00,1413391830998212608,en,0,0,0,0,Twitter for Android,"#CHINA is laughing. Make them as weak as possible, before takeover. #OpenBoarders #DragQueenStoryHour #SFGayChoir #StolenGov #CriticalRaceTheory #StolenElection #Tyranny #LBGQTXYZFreaks #PatriotArrests #ForcedJABS #BogusVirus America has been cursed. GOD is done.",1,1,2,2021-07-09,1,0,1
1428248879208804352,2021-08-26 10:13:24+00:00,1430835762543669252,en,2,0,0,0,Twitter for Android,A chink dog #bwc #chink #wmaf #chinesegirl #China https://t.co/9QJ8fMyTcu,0,0,2,2021-08-26,1,1,1
1423692128568320006,2021-10-10 05:29:38+00:00,1447071805882060801,en,9,0,0,1,Twitter for Android,"My new Chinese slut.
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 #外国人 https://t.co/xURDniZ9Vq",0,0,2,2021-10-10,1,1,1
1385101451312177156,2021-05-15 05:52:18+00:00,1393444106869919747,en,0,0,0,0,Twitter for Android,"Terrorist #Israeli no right assault&amp;through his armament.
Innocent #palistine have all rev right to cleanup IsrailISR illg snatched PltLand upto88%
#China
#Russia
#Turkey
#Iran
#Pakistan
#WeAreAlQuds
#PalestineUnderAttack 
#PalestineWaitingForMuslims
#PMImranKhan
@ImranRiazKhan",1,2,2,2021-05-15,1,0,1
3032552586,2021-05-06 22:22:19+00:00,1390431762073931778,en,0,0,0,0,Twitter for iPhone,#China stop your stupid actions stop your harm to this planet just stop 🤬🤬,1,1,2,2021-05-06,1,0,1
843691263878729728,2021-02-05 23:55:13+00:00,1357840234155802632,en,0,0,0,0,Twitter for Android,DEMOCRACY IS NON-NEGOTIABLE! DEATH IS A PREFERABLE ALTERNATIVE TO COMMUNISM! ... AMERICA WILL NEVER FALL TO COMMUNIST INVASION! EMBRACE DEMOCRACY OR YOU WILL BE ERADICATED! Be prepared #China,1,1,2,2021-02-05,1,0,1
1311163439704764416,2021-06-02 07:52:24+00:00,1399997313817268225,en,0,0,0,0,Twitter Web App,do you learn from the american women you fuck when visiting the united states of america? #germany #brazil #mexico #china #japan #ireland #england #norway #spain #canada #chinese #japanese #chinesemovies #hollywood #tijuana #aguascalientes #zacatecas #guadalajara,1,2,2,2021-06-02,1,0,1
1016882632896937984,2021-09-30 02:24:33+00:00,1443401348175876106,en,0,0,0,0,Twitter for iPhone,Let me #educate you ppl on some useless #slangs in #America: #Redbone = light #skin #black #girl &amp; #mudshark = #white girl who #dates #blacks. #Justice #BeBold #advice #Historic #UK #EU #Congress #POTUS #Canada #UN #China #Russia #UnitedStates #Mex #Col #ARG #Beijing #Moscow #USA,1,0,0,2021-09-30,0,1,1
1238982826462081025,2021-09-05 15:01:00+00:00,1434532020940521475,en,0,0,0,0,Twitter for iPad,"As China woos the #Taliban, #Uyghurs in #Afghanistan fear for their lives

#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#ChinaMustFall  #ChinaVirus #China
 https://t.co/iYrq7DpPkH",1,1,2,2021-09-05,1,0,1
1415741296870842379,2021-11-07 11:51:37+00:00,1457314796525731847,en,1,0,0,0,Twitter for Android,#INDEED..GREEN POWER MORONS...#WHERE U WILL GET U THERMOSTAT CHIP WHO CONTROLS U AIR CONDITIONING UNIT WORKING??!!..#CHINA SLAVES!! https://t.co/V6TYnPE7Nn,1,1,2,2021-11-07,1,0,1
297612435,2021-03-29 14:09:04+00:00,1376536892838182920,en,3,1,0,2,Twitter Web App,#TodayinQing (1772): 3 Chong-Bagïsh #Kirghiz are arrested at a Kashgar outpost while smuggling in 5 horses they stole from the Cherik Kirghiz. #Kashgar officials execute the principal Turdu by hanging in the bazaar and chop off the legs of the accomplices #China #history #otd https://t.co/LCxEfrD9p3,0,0,2,2021-03-29,1,1,1
123924302,2021-05-13 03:43:42+00:00,1392686967347978240,en,0,0,0,0,Twitter Web App,"#ChinaIsCulprit for spreading the virus yet no one is daring to raise a voice against this communist #TerroristChina . #BioWeapon , this is what they're calling it now. #BycottChina #BanChina #Covid
Covid virus is developed by #China and sponsored by #WHO . Shame on You.",1,1,2,2021-05-13,1,0,1
1423692128568320006,2021-11-05 13:43:35+00:00,1456618196161622017,en,84,0,0,16,Twitter for Android,"Yeah fuck Chinese slut,come dM me
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 #外国人 https://t.co/BlhZ28hqWD",1,0,2,2021-11-05,1,1,1
1380844625741676545,2021-12-05 18:05:15+00:00,1467555681922433030,en,0,0,0,0,Twitter Web App,"#china 
Will China ever get rid of this damn cockroach? https://t.co/l9lROHKB8G",1,2,2,2021-12-05,1,0,1
50293935,2021-07-06 05:47:01+00:00,1412286947364462592,en,0,0,0,0,Twitter for Android,"Until #Bharat settle the Borders with #china #pakistan we won't be a DEVELOPED Wealthy nation

Our neighbors idealogically Bent on destroying our Country &amp; Future 
We must adopt #Dharma idealogy or we facing destruction 

We were Slaves we are #Slaved Economically to #Fiat US 💲",1,1,2,2021-07-06,1,0,1
1325423243650600960,2021-10-22 21:35:42+00:00,1451663579837513730,en,0,0,0,0,Twitter for Android,"#China shame on you, you have Tigrayan genocidal blood flown.

 #China shame #China shame #China shame #China shame on you, you have blood of Tigrayans
#TigrayGenocide #TigrayGenocide
 Stop supporting #TigrayGenocide
#Stop supporting #TigrayGenocide https://t.co/Bo2IaRVifc",0,0,2,2021-10-22,1,1,1
1401631669812187146,2021-09-15 22:22:41+00:00,1438267050900733960,en,1,0,0,0,Twitter for Android,"So #China was helped by our top general after China helped Biden and released #Covid...what else did those fucks do? 

#FUCKCHINA
#FUCKBIDEN",1,2,2,2021-09-15,1,0,1
24905407,2021-04-05 03:16:30+00:00,1378909382625218561,en,0,0,0,0,Twitter for Android,"#چین_دشمن_ایران_است
#نه_به_قرارداد_۲۵_ساله

#نه_به_جمهوري_اسلامي

#Islamic Regime of Thugs &amp; Killers is the enemy of #Iranians 

#China is the Enemy of Iranians 
Iranian people will never accept Chinese Loan Trap.  
Fuck China  🇨🇳

https://t.co/SjFGnmF6vy",1,1,2,2021-04-05,1,0,1
183647012,2021-11-27 15:30:14+00:00,1464617568711458819,en,0,0,0,0,Twitter for Android,"I hear #China has taken over #Ugandan international #airport over loans default. Is it true? 

If it is, someone should please let Nigeria Government know. 

I am sure many Nigerians are not ready for 'chinkwan chuu' in our airports! https://t.co/PADIYwJ0Yl",0,0,2,2021-11-27,1,1,1
1360614320623808513,2021-03-01 13:49:42+00:00,1366385157675118595,en,0,0,0,1,Twitter for iPhone,At least someone is stopping #China from taking all the fish. Them people are going to eat everything on planet earth very disgusting Argentina Sinks Chinese Boat for 'Illegal Fishing' https://t.co/KuFxuF0sdd via @YouTube,1,1,2,2021-03-01,1,0,1
1347792736561160193,2021-01-09 17:14:58+00:00,1347955033954951170,en,1,0,0,0,Twitter for iPhone,If you don’t think China is behind all the turmoil in the U.S your part of the problem #sheep #maga #China #HunterBiden #Leftists #AltRight,0,0,2,2021-01-09,1,1,1
269636080,2021-04-27 08:27:17+00:00,1386960128457396230,en,2,0,0,0,Twitter for Android,"Those #CCP cunts from #China will need all the luck in the world if they think it can take on the UK, USA, INDIA, JAPAN, AUSTRALIA, FRANCE, GERMANY.
Kaboom #China 🔥🔥🔥
#ScortchedEarth",0,0,2,2021-04-27,1,1,1
1079588305182765057,2021-02-25 10:09:25+00:00,1364880169371009025,en,0,0,0,2,Twitter for iPhone,64 Chinese nationals arrive in Burma for gas pipeline!!! We Don’t Need Any Your help China . Go back Your Country . #WhatsHapppeningInMyanmar #Feb25Coup #MilkTeaAlliance #China @freya_cole @BBCWorld @ https://t.co/lxsdhBGwlY,1,1,2,2021-02-25,1,0,1
1288963746908590080,2021-10-29 11:49:16+00:00,1454052714770542594,en,115,0,12,14,Twitter Web App,"Any white man want to take ownership of this obedient #chink slave?

#WMAF #China #Asians https://t.co/5gwiYUauxc",0,0,2,2021-10-29,1,1,1
124459277,2021-10-18 09:10:12+00:00,1450026416410664969,en,0,0,0,0,Twitter for Android,"Then #China should invade #India Bcoz #IndianArmy is trying to eliminate #Chinese ethnicity from #Laddakh,
#PakistanArmy should accompany them Bcoz #Indians started killing #Muslims in Occupied #Kashmir and #SriLanka should join them too, Bcoz Indians are killing #Sinhalese too.. https://t.co/KP0aqn60oL",1,1,2,2021-10-18,1,0,1
1133211113401847808,2021-04-28 21:23:42+00:00,1387517905085124613,en,0,0,0,0,Twitter for Android,"#China has not answered one straight question about how this virus was produced by one of thier #scientists in a #laboratory.
We are already at war with #china and they are winning hands down.
Dodgy slient eyed mothetfuckers!!! https://t.co/Eg7X03lVhw",0,0,2,2021-04-28,1,1,1
1331251709507723268,2021-06-06 10:56:07+00:00,1401493097767485441,en,0,0,0,3,Twitter for iPhone,"https://t.co/tYycEY4b3R

Is #China trying to hide its own #HumanRightsViolations by ignoring #CrimesAgainstHumanity committing in #Tigray? 

#TigrayGenocide #TigrayFamine #AllowAccessToTigray stop #ChemicalAttackOnTigray 

@SecBlinken @POTUS @EU_Commission @JosepBorrellF @EUatUN",1,0,0,2021-06-06,0,1,1
1348877076607229952,2021-03-08 18:46:43+00:00,1368996617823657988,en,1,0,0,0,Twitter for Android,"I'm Tired Of #China They Have Been Stealing #Technology With No Consequence For Years. Ok Ok #Diplomacy. Then They Spread #COVID/#Corona Without Warning, Destroying Evidence With No Consequence. Ok Ok Diplomacy. Now They #Hacking Us Like #America Weak. @POTUS When Does It Stop?",1,1,2,2021-03-08,1,0,1
1298506421990879237,2021-05-09 01:31:28+00:00,1391204139078619139,en,0,0,0,0,Twitter for iPhone,"China 🇨🇳now has weapons of mass destruction and can be delivered globally, so those bitches can only accuse and slander China with their mouths every day.
#China https://t.co/x7Dh6UAXH8",1,2,2,2021-05-09,1,0,1
1016882632896937984,2021-11-18 01:39:03+00:00,1461146904088223746,en,0,0,0,0,Twitter for iPhone,"If you have to hurt others in order to feel
powerful, you are extremely weak person. Unless you are whooping #Hindus fucks then your aggression is justified. Beat up a cow humper daily for good karma. #ComeGetSome #StillStanding #UK #EU #Congress #POTUS #Canada #UN #China #Russia",0,0,2,2021-11-18,1,1,1
1290705018,2021-02-13 07:40:13+00:00,1360493969163997185,en,0,0,0,0,Twitter for iPhone,"And here goes again the #Kerala model of #rape &amp; #incest

Do you think the rotten #Islam is responsible for what they done to your #GodsOwnCountry

Do you think #China was right with what it did to the shitty Islam 

Shan’t we learn from China &amp; send few into disciplinary homes? https://t.co/YAEjhMQVWF",1,2,2,2021-02-13,1,0,1
1458961087488004102,2021-12-21 19:12:59+00:00,1473370935663206403,en,0,0,0,0,Twitter for iPhone,throw ya batty an ya breast 🤷🏾‍♂️ #WhyNot an ya body neva made ina #China🇨🇳,1,1,2,2021-12-21,1,0,1
1004431718911180800,2021-02-07 01:57:43+00:00,1358233447001636864,en,0,0,0,1,Twitter for Android,"https://t.co/Z5OExN6J0C
PLZ SIGN TO URGE 
women’s apparel brand @madewell to #ban SELLING  #CASHMERE
#CHINA #Mongolia
THOSE WHO DO THIS TO THESE #GOATS you really are VILE SICK INHUMANE MONSTERS 👹
90percent of WORLDS #CASHMERE
IS DOWN TO YOUR #BLOODIED
HANDS THIS MUST #STOP 🙏",1,1,2,2021-02-07,1,0,1
2655654660,2021-08-16 18:37:53+00:00,1427338843477487623,en,0,0,0,0,Twitter for Android,"#Masons #deepstate showing the world how China can take over DC..NOTHING TO LOOK AT FOLKS!
ITS THAT EASY WHEN #CHINA CONTROLS THE USA ALREADY.",1,1,2,2021-08-16,1,0,1
1416569409867558912,2021-09-22 16:26:48+00:00,1440714205536002049,en,0,0,0,0,Twitter for iPhone,"Hey #China &amp; Xi Jinping FU, you #marxistcommunistparty bastards. Bring your sorry a$$es over here to the US, and we’ll kick the sh*t out of you. #FBiden , we are America, not him. FAFO u #Communists",1,2,2,2021-09-22,1,0,1
807730676879527937,2021-03-03 14:11:52+00:00,1367115511159472128,en,0,0,0,0,Twitter Web App,"China just keeps getting worse and worse. They harm their own people, harm Christians, harm brown people and harm muslims too. Disgusting stuff. The government are going to have a rough time on judgement day.
#China",0,0,2,2021-03-03,1,1,1
271806250,2021-01-06 16:30:42+00:00,1346856728491655172,en,0,0,0,0,Twitter Web App,#OhioState;#NWO;#ThePrince;#TheBattle;#TheBeast; #Kubrom...4 #Russia &amp; #China &amp; #Germany &amp; #Iran N #NorthKorea &amp; #All: U #See #Kubrom aka #TheEmperor needed a #WhiteGirl 2 make #TheWorld mad N #Whites R not #Afraid to #TalkAboutTheFuture in a #ClamNHelpfulway But #NotBlacks...,1,0,0,2021-01-06,0,1,1
350409642,2021-06-01 23:44:14+00:00,1399874462066122752,en,0,0,0,0,Twitter for iPhone,CHINA APPARENTLY NEEDS TO GET THEIR COUNTRY CLEANED UP CUZ  THEY CARRY NASTY VIRUS #BirdFlu #CHINA,1,1,2,2021-06-01,1,0,1
1356897551824261122,2021-04-06 05:43:40+00:00,1379308805859647490,en,1,0,0,2,Twitter for iPhone,"Fuck off #china . 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕
#တရုတ်အလိုမရှိ
#BoycottChina
#SaveMyanmar
#SaveTheWorld 
Get the fuck out of our land 🤬🤬🤬 https://t.co/bh6W1lmnOu",1,1,2,2021-04-06,1,0,1
1440248054611734532,2021-10-20 10:22:03+00:00,1450769272943386625,en,1,0,0,1,Twitter for iPhone,"#Ethiopians, with the help of #Turkey, #China, #UAE, #Russia, #Eritrea and other dictator states, are #bombing #Tigray. The people of #Ethiopia cheering #TigrayGenocide.

We'll only prove more stronger. Let alone a city, #Tigrains have built minds. #TigrayShallPrevail.@IndiaUNNew",0,0,2,2021-10-20,1,1,1
1338945477199466499,2021-08-18 19:00:11+00:00,1428069230814052354,en,0,0,0,0,Twitter for iPhone,"Release the fentanyl
Release the Covid
Release the Vaccine 
Release the illegals with their Diseases
Release the Taliban

One way or the other, Death to America….

Yours Truly, 
#China
@BarackObama 
@JoeBiden 

#MAGA #AmericaFirst #Patriots #1776Pack #IfTrumpWereReinstated",1,2,2,2021-08-18,1,0,1
1466158497842835466,2021-12-02 15:13:59+00:00,1466425420128133120,en,0,0,1,1,Twitter for iPhone,Man these ching chong dog eaters are weird #BTS #China https://t.co/dfsf9DX3xl,0,0,2,2021-12-02,1,1,1
1258739709473415170,2021-05-15 00:10:22+00:00,1393358057850167300,en,0,0,0,0,Twitter Web App,#china don't fuck with the UNITED STATES. You will face no mans land. https://t.co/kyyPt5vvcI,1,1,2,2021-05-15,1,0,1
1368826300907941889,2021-08-05 10:58:26+00:00,1423236951776264193,en,4,0,1,1,Twitter Web App,#WhySilentOnUyghurs ? #Hypocrisy at its best Muslims countries n #Pakistan. #Uyghurs Muslims r kept n concentratn camp subjctd 2 torture. #women r@ped n shavin f men hair. But look @ th silenc f #Pakistani. Scared bzoz its #China. Wat audicty 2 spk n #kashmir. #UyghursUnderSiege https://t.co/XmmdbmC0lU,1,1,2,2021-08-05,1,0,1
53122217,2021-01-10 14:18:08+00:00,1348272918489284609,en,0,0,0,0,Twitter Web App,"WHAT WE MUST FIRST DO IN THIS COUNTRY IS TO MAKE THOSE WHO HURT US SUFFER. THAT WOULD BE #CHINA. 

LET US NEVER PURCHASE ANYTHING FROM CHINA EVER AGAIN! AS LONG AS THE #CCP IS ALIVE, WE NO LONGER PURCHASE GOODS MADE IN CHINA. 

#BanChina #BanChineseProducts #SendItBackToChina",1,1,2,2021-01-10,1,0,1
2889274562,2021-05-14 07:01:22+00:00,1393099101269635076,en,0,0,0,0,Twitter for iPad,America - Land Of The Free 🤣🤣🤣 #Biden #Trump #USA #US #America #Russia #Europe #EU #UK #Britain #DeepState #DrainTheSwamp #MAGA #Propaganda #Australia #Canberra #auspol #China #Breaking #News #BBC #CNN #MCNBS #Covid #Masks #Vax #ThanksBiden #BLM #BidenHarris #WakeUp #News https://t.co/xW1cO2TTMT,1,0,0,2021-05-14,0,1,1
1383816880536711168,2021-05-14 18:24:18+00:00,1393270965509963780,en,0,0,0,0,Twitter for Android,"#China stop supporting terrorists or #china must bee called terrorist 
#stopsupportingterrorist
#TigrayGenocide 
#StopWarOnTigray 
#StopStarvingTigray 
#StopRapeOnTigray
#TigrayCantWait https://t.co/KLzWP78ODD",1,0,0,2021-05-14,0,1,1
30095152,2021-04-13 11:30:00+00:00,1381932678224691201,en,6,2,0,3,Twitter Web App,Everytime we buy something Made in CCP China we are helping them to destroy our country. Buy American for America https://t.co/1GJZBu2zzS #BoycottCCP #BoycottChina #DefundCCP #defundChina #CCP #China #CCPChina #BuyAmerican,1,1,2,2021-04-13,1,0,1
1238982826462081025,2021-07-21 15:34:53+00:00,1417870704242958343,en,0,0,0,0,Twitter for iPad,"'Tortured and separated from our children - no one should experience what we #Uighur women have' 

#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#ChinaMustFall  #ChinaVirus #China

https://t.co/7Gdg0QIxGP",1,1,2,2021-07-21,1,0,1
924185254717304833,2021-03-24 12:59:14+00:00,1374707379992883209,en,0,0,0,0,Twitter for Android,#China #USA #UK #EU #India #Australia #Japan STOP FISHING AND RUINING THE WORLD FISHERIES - YOU ARE ALREADY RESPONSIBLE FOR SO MANY ANIMALS DEATH FOR YOUR MEDICINES -YOU ARE THE BIGGEST POLLUTERS AND NO REGARD FOR INTERNATIONAL LAW -GET OUT OF S.China sea -,1,1,2,2021-03-24,1,0,1
161706048,2021-05-02 22:46:37+00:00,1388988325386768388,en,0,0,0,1,Twitter Web App,la larga marcha y la revolucion mao tse-tung en china [spn]  the long march and the mao tse-tung revolution in china #china #hikikomori #stonybrookalum #scccalumni #remotelearning #tefl #toefl #goielts #esl,0,0,2,2021-05-02,1,1,1
1445043243708735491,2021-12-14 07:05:22+00:00,1470651107496140801,en,0,0,1,0,Twitter for iPhone,#China RUNNING their Stupid Idiot Mouth and they will get the BIGGEST #L in the universe #WhatsUp,1,1,2,2021-12-14,1,0,1
1387443867503501314,2021-05-04 23:22:01+00:00,1389722010151014401,en,0,0,0,0,Twitter Web App,"Hey, #StopTheHate Campaign

Please explain this..

#China #ThisIsChina #PeopleRepublicofChina #AntiSemitism #Nazi #NaziParty #Hitler #AsianCoons #StopTheHate #StopAAPIHate #StopAntiAsianHate #StopAntiAsianHateCrime #StopAntiAsianRacism #StopBlackHate #StopAntiBlackHate #Racism https://t.co/Z8iERnVOXA",1,0,1,2021-05-04,0,1,1
1345214984868032512,2021-12-06 14:14:58+00:00,1467860120545775616,en,1,0,0,1,Twitter for Android,"""People of #UAE #Turkey #China #Iran .You must ask your governments why they have become partners with the fascist regimes of #Ethiopia &amp; #Eritrea in the ongoing"" #NoFlyZoneInTigray  #TigrayGenocide! 
#TigrayGenocide 
#TigrayMassArrest 
#StopTigrayFamine https://t.co/moVzH67KYV",1,0,0,2021-12-06,0,1,1
271806250,2021-02-01 01:31:59+00:00,1356052646289932288,en,0,0,0,0,Twitter Web App,#OSU;#NWO;#ThePrince;#TheBattle;#TheBeast..4 #Russia &amp; #China &amp; #Germany &amp; #Iran N #NorthKorea &amp; #All: 4UC when #Whites give #Niggas money N #Pussy N #jobs that #PuusyNMoney does not go 2 #Kubrom so WHY should #He pay them cause they #FeedSomeNiggas but #HowIsThatFeedingKubrom...,1,1,2,2021-02-01,1,0,1
432114958,2021-07-16 07:57:11+00:00,1415943583484547072,en,0,0,0,0,Twitter Web App,"AND UR GONNA B MAD WHEN IT BOMBS CAUSE WHITE GUYS PEOPLE WHO MAKE UP THE AUDICENCE DONT WANNA B TALKED DOWN 2 THE WHOLE MOVIE MADE 2 SEEM DUMB
#SORRYDavidHarbour #agenda #feminist #forced #GetWokeGoBroke #China #bendingtheknee #Taskmaster #skull #chinaskullban #chineseoverlords",1,0,2,2021-07-16,1,1,1
1358611902742470665,2021-03-08 11:13:05+00:00,1368882458532343816,en,0,0,0,0,Twitter for Android,"We won't buy any product of your country #CHINA
#bycottchina
#fuckyiuchina https://t.co/J9HlGigETJ",0,0,2,2021-03-08,1,1,1
1161371545500975104,2021-08-24 07:31:42+00:00,1430070294169878533,en,0,0,0,0,Twitter Web App,"The terms ""westerner"" and ""foreigner"" are racist. I don't know how chinks get away with using it so much. That's like lumping all those slanty-eyed, conformist, morally bankrupt lemmings into the same category and calling them ""easterners"".
#china #korea #asian #asians #foreigner",0,0,2,2021-08-24,1,1,1
3602547973,2021-03-16 03:24:10+00:00,1371663555691302914,en,0,1,0,1,Twitter for Android,"#China
Get out of our country.
Get out of the world.
No place in the world  to hide for Chinese.
NEWS SUPPRESSION

#WhatsHappeningInMyanmar 
#Mar16Coup https://t.co/xSBon65aKf",1,1,2,2021-03-16,1,0,1
1356915955381673985,2021-04-01 14:03:40+00:00,1377622696931000324,en,0,0,0,1,Twitter for iPhone,Myanmar is not made by #China. If you are still supporting Juntas mean you are also #Murderer. Get out of My Country. #Boycott China Made done by me as much as I can. SHAME ON YOU CHINA #WhatsHappeninglnMyanmar #China_is_terrorist @freya_cole @cnni https://t.co/uZajz1QpUi,1,1,2,2021-04-01,1,0,1
219274563,2021-09-17 04:39:15+00:00,1438724206670200832,en,0,0,0,0,Twitter Web App,"Whilst the #yanks were terrorising the world murdering #Muslims, #China was building relationships based on #peace and #trade.

and the #angloSaxon #AxisOfEvil think they can hoodwink us into believing China is the danger!

#DumbStraya

#auspol #yobboland #TradiesVille #BRICS #US",1,0,2,2021-09-17,1,1,1
1230986374238613507,2021-01-28 15:57:38+00:00,1354820940303978503,en,0,0,0,0,Twitter for Android,"Would love to tribute some asian babes. Best babe gets the load, hot babes get cocked
#cumshot #cumtribute #cocktribute #asian #japan #china #thailand #vietnam #korea #cock #penis",1,2,2,2021-01-28,1,0,1
1201595808564600834,2021-06-22 16:58:00+00:00,1407382373600317440,en,3,1,0,3,Twitter for Android,The victims of #Yulin in #China are innocent and Helpless. Prisoners of heartless and savage uncompassionate people who just want to inflict as much pain as possible on them.#banchinesegoods  and make the murderers pay.They only care about money. https://t.co/07WeWFfnxC,0,0,2,2021-06-22,1,1,1
1428248879208804352,2021-08-30 19:03:21+00:00,1432418683377303556,en,2,0,0,0,Twitter for Android,She knows what's her life purpose #bwc #bleached #gook #chink #wmaf #raceplay #Chinese #China https://t.co/5awiZT9qAI,0,0,2,2021-08-30,1,1,1
44088550,2021-04-21 10:20:18+00:00,1384814239999664131,en,0,0,0,0,Twitter for Android,"#China #MUSTPAY for the bulk of fishes it has stolen from our territorial waters.
Shrewd and greedy country, China must be driven from that area and billed for its stolen fishes.
ASAP!!! Pls check our warships if they are still war worthy. Just check, but don't start a war.",1,1,2,2021-04-21,1,0,1
1146943062901514242,2021-12-15 04:17:26+00:00,1470971235752452096,en,1,0,0,0,Twitter for iPhone,"Truth
#unitedstatesdepartmentoffuckery #fuckery #joebiden #lebronjames #china https://t.co/XhSCHhOUYS",0,0,2,2021-12-15,1,1,1
1248614083756052486,2021-02-05 19:17:53+00:00,1357770440433893376,en,0,0,0,0,Twitter Web App,Boycott #China! Sanction China! We no want #ChinaVirus! Make una stop this humanitarian disaster! Na wetin everybody suppose dey talk be this for how den take affect us with this dem disease. Abeg spread the news!! #ChinaLiedMillionsDied #BoycottChina https://t.co/ZKM0fuumPW,1,1,2,2021-02-05,1,0,1
760620854,2021-03-11 05:06:52+00:00,1369877460725153798,en,0,0,0,0,Twitter for Android,"#China! IF U'RE OUR ALLY! DON'T FUCKING SEND NONSENSE PAPERS LIKE WE STAND WITH THE PEOPLE! 
JOIN HANDS WITH @UN AND DON'T INTERFERE THE IMPACTFUL DECISIONS TOWARD SAC TERRORISTS BY UNSC! 
#ChinahelpMilitaryCoupforOwnbenefit 
#shameonyouchina",1,1,2,2021-03-11,1,0,1
1400973042487115777,2021-11-11 10:48:18+00:00,1458748414167068673,en,0,0,1,0,Twitter for iPhone,"#China 🖕🦠💩#CCP 

🔴we shall have to take the Chinese in hand &amp; regulate them as civilized nations. become more powerful they will get more ruthless &amp; the time ll come when the world will impatiently bear the existence of great barbaric nations who may at any time arm (1) https://t.co/7Whzot9kPZ",1,1,2,2021-11-11,1,0,1
1204731132706578432,2021-04-02 08:39:29+00:00,1377903501456642048,en,0,0,0,0,Twitter for Android,"Shame on u #China!
Don't interfere in our politics with your communist ideology
Don't encourage the dictatorship.
China is the most backstabbing neighbor to MYANMAR .Shame on u China!!!
#Get_Off from Myanmar 

#SaveMyanmar
#Democracy
#ShameOnYouChinaEmbassy https://t.co/emYowcCR3S",1,1,2,2021-04-02,1,0,1
826495458331602944,2021-03-17 02:11:17+00:00,1372007601026723841,en,0,0,0,0,Twitter for iPhone,"#TheFormerGuy called it the China Virus. His #MAGA terrorists are now killing Asians.
.
#March16coup #Genocide #China #1776Again #GOP #trump #NRA #GOPCorruptionOverCountry #GOPBetrayedAmerica #USA",1,0,2,2021-03-17,1,1,1
253911923,2021-09-27 16:12:37+00:00,1442522574814998541,en,2,0,0,2,Twitter for iPhone,"#China stealing again

This time #Uyghur culture

Carry out genocide, but steal Uyghur culture at the same time … 

This is how China’s stealing works, so that by wiping out Uyghurs, trying to claim what Uyghurs’ theirs … 

#WakeUp before you become us! https://t.co/mbBNDK0Ozl",1,1,2,2021-09-27,1,0,1
1016882632896937984,2021-08-19 12:34:05+00:00,1428334455131869184,en,0,0,0,0,Twitter for iPhone,I will define what being gangsta is all about…these #pigs will fear me or get whooped. (If any has ever abused my loved ones #fucked). #CitizensArrest. #UK #EU #Congress #Canada #UN #China #Russia #USA #UnitedStates #Mex #Col #ARG #Asia #Beijing #Moscow #America #50UnitedStates,1,1,2,2021-08-19,1,0,1
1356038693623013377,2021-03-15 06:02:14+00:00,1371340947036852226,en,1,0,0,1,Twitter for iPhone,FUCK YOU #China . You are just a greedy monster who look for your own damn benefits!! FUCK YOU FUCK YOU #WhatsHappeningInMyanmar #FuckYouChina,1,1,2,2021-03-15,1,0,1
1324012867046105088,2021-07-11 02:55:23+00:00,1414055690448957443,en,5,0,0,0,Twitter for iPhone,"Part  10 - END : phê pha.
- CHINABOY FUCK GIRL -
#China #gay #straightgogay #straight #horny #jav #JAVUncensored #VietnameseGirl #Vietnam #handsome https://t.co/HF7H4wISwY",1,1,2,2021-07-11,1,0,1
101592610,2021-08-07 22:45:44+00:00,1424139726492143616,en,0,0,0,0,Twitter for Android,Fuck #China Invade the fuckers,1,1,2,2021-08-07,1,0,1
4072327265,2021-06-27 17:27:38+00:00,1409201772657266689,en,0,0,0,0,Twitter for Android,"#CNN while you're talkin about #China spreading out to conquer the world consider this if China can appease #MitchMcConnell,&amp; #KevinMcCarthy #China can come take a huge shit on the capitol steps unabated.They let #TrumpScum &amp; farmer Fudd ink storm the capitol to abduct #MikePence",0,0,2,2021-06-27,1,1,1
